序號,券商,價格,買進股數,賣出股數
4284,9208凱基桃園,200.0,4000,0
4285,9208凱基桃園,200.5,1000,0
4286,9208凱基桃園,201.0,1000,0
4287,9208凱基桃園,201.5,25,0
4288,9208凱基桃園,202.5,1000,2000
4289,9208凱基桃園,203.0,1000,22500
4290,9208凱基桃園,203.5,1000,1000
4291,9208凱基桃園,204.0,25,3100
4292,9208凱基桃園,204.5,1400,1000
4293,9208凱基桃園,205.0,0,4000
4294,9208凱基桃園,205.5,1025,18000
4295,9208凱基桃園,206.0,2000,3000
4296,9208凱基桃園,206.5,2000,5550
4297,9208凱基桃園,207.0,2000,14190
4298,9208凱基桃園,207.5,2000,6100
4299,9208凱基桃園,208.0,0,9060
4300,9209凱基岡山,204.0,0,1000
4301,9209凱基岡山,206.5,1000,1000
4302,9209凱基岡山,207.0,0,1000
4303,9209凱基岡山,207.5,1010,1000
4304,920A凱基板橋,198.0,0,1000
4305,920A凱基板橋,199.0,1000,0
4306,920A凱基板橋,200.0,4000,0
4307,920A凱基板橋,201.5,300,0
4308,920A凱基板橋,202.0,5000,0
4309,920A凱基板橋,202.5,1000,200
4310,920A凱基板橋,203.0,10,0
4311,920A凱基板橋,203.5,6,2010
4312,920A凱基板橋,204.5,0,12000
4313,920A凱基板橋,205.0,20,1090
4314,920A凱基板橋,205.5,1000,3000
4315,920A凱基板橋,206.0,0,1000
4316,920A凱基板橋,206.5,2010,10100
4317,920A凱基板橋,207.0,0,1000
4318,920A凱基板橋,208.0,0,1000
4319,920A凱基板橋,208.5,1000,0
4320,920A凱基板橋,209.0,1000,0
4321,920C凱基雙和,200.0,0,201
4322,920C凱基雙和,201.0,1000,1000
4323,920C凱基雙和,205.0,0,2200
4324,920C凱基雙和,205.5,0,2000
4325,920C凱基雙和,206.0,1000,0
4326,920C凱基雙和,207.0,0,2000
4327,920C凱基雙和,208.0,1000,2400
4328,920D凱基市府,205.0,0,100
4329,920D凱基市府,206.0,0,120
4330,920D凱基市府,207.0,1000,3070
4331,920D凱基市府,207.5,0,30
4332,920D凱基市府,208.0,200,0
4333,920F凱基站前,200.5,6000,1000
4334,920F凱基站前,201.0,0,15000
4335,920F凱基站前,201.5,2000,1000
4336,920F凱基站前,202.0,500,1000
4337,920F凱基站前,202.5,3050,1000
4338,920F凱基站前,203.0,0,5000
4339,920F凱基站前,203.5,6000,6000
4340,920F凱基站前,204.0,22000,6200
4341,920F凱基站前,204.5,1000,300
4342,920F凱基站前,205.0,7030,7020
4343,920F凱基站前,205.5,3000,7000
4344,920F凱基站前,206.0,7000,12310
4345,920F凱基站前,206.5,0,1000
4346,920F凱基站前,207.0,3000,30325
4347,920F凱基站前,207.5,100,4000
4348,920F凱基站前,208.0,5000,1010
4349,920F凱基站前,208.5,1000,1000
4350,920G凱基彰化,198.0,0,1000
4351,920G凱基彰化,199.0,1000,0
4352,920G凱基彰化,200.0,2000,1000
4353,920G凱基彰化,201.5,0,30
4354,920G凱基彰化,202.0,0,2000
4355,920G凱基彰化,202.5,2000,2000
4356,920G凱基彰化,203.0,0,6000
4357,920G凱基彰化,203.5,1000,0
4358,920G凱基彰化,204.0,2000,4001
4359,920G凱基彰化,204.5,0,100
4360,920G凱基彰化,205.0,1000,5000
4361,920G凱基彰化,205.5,1000,1015
4362,920G凱基彰化,206.0,1048,1008
4363,920G凱基彰化,206.5,1000,1000
4364,920G凱基彰化,207.0,1200,3013
4365,920G凱基彰化,207.5,1102,2000
4366,920G凱基彰化,208.0,4000,1002
4367,920G凱基彰化,208.5,4000,0
4368,920H凱基基隆,200.5,1000,0
4369,920H凱基基隆,201.0,0,1000
4370,920H凱基基隆,202.5,0,5000
4371,920H凱基基隆,203.0,0,2000
4372,920H凱基基隆,203.5,0,2420
4373,920H凱基基隆,204.5,1000,1200
4374,920H凱基基隆,205.0,0,50
4375,920H凱基基隆,205.5,0,1020
4376,920H凱基基隆,206.0,2000,3000
4377,920H凱基基隆,206.5,0,1000
4378,920H凱基基隆,207.0,4000,2000
4379,920H凱基基隆,207.5,0,4000
4380,920M凱基宜蘭,201.0,0,100
4381,920M凱基宜蘭,201.5,0,100
4382,920M凱基宜蘭,204.0,0,1100
4383,920M凱基宜蘭,205.0,0,13000
4384,920M凱基宜蘭,207.5,1000,0
4385,920N凱基湖口,201.5,0,300
4386,920N凱基湖口,202.0,100,200
4387,920N凱基湖口,202.5,1000,100
4388,920N凱基湖口,203.0,0,250
4389,920N凱基湖口,204.0,0,6000
4390,920N凱基湖口,205.0,1000,5000
4391,920N凱基湖口,205.5,0,1000
4392,920N凱基湖口,206.0,200,0
4393,920N凱基湖口,206.5,0,3000
4394,920N凱基湖口,207.0,2000,2000
4395,920N凱基湖口,207.5,5000,1000
4396,920N凱基湖口,208.0,0,2000
4397,920V凱基新店,201.0,0,550
4398,920V凱基新店,202.0,0,2000
4399,920V凱基新店,207.0,0,9000
4400,920V凱基新店,207.5,0,1000
4401,920W凱基大里,200.0,150,0
4402,920W凱基大里,201.0,100,0
4403,920W凱基大里,201.5,250,0
4404,920W凱基大里,202.0,900,0
4405,920W凱基大里,202.5,100,1000
4406,920W凱基大里,203.5,106,0
4407,920W凱基大里,204.5,900,100
4408,920W凱基大里,205.0,0,1015
4409,920W凱基大里,205.5,5,0
4410,920W凱基大里,206.0,0,2000
4411,920W凱基大里,206.5,0,2019
4412,920W凱基大里,207.0,8,0
4413,920W凱基大里,207.5,0,1000
4414,920W凱基大里,208.5,20,0
4415,920Z凱基台東,204.5,0,1000
4416,920Z凱基台東,205.0,1000,1000
4417,920Z凱基台東,205.5,0,500
4418,920Z凱基台東,206.0,0,1000
4419,920Z凱基台東,207.0,1000,1000
4420,9211凱基台南,201.0,250,0
4421,9211凱基台南,202.0,0,1
4422,9211凱基台南,202.5,0,6200
4423,9211凱基台南,203.0,0,1100
4424,9211凱基台南,203.5,1000,1000
4425,9211凱基台南,204.0,0,1000
4426,9211凱基台南,204.5,2000,2000
4427,9211凱基台南,205.0,1000,6000
4428,9211凱基台南,205.5,0,50
4429,9211凱基台南,206.0,2000,1000
4430,9211凱基台南,206.5,0,4000
4431,9211凱基台南,207.0,2000,8200
4432,9211凱基台南,207.5,0,2150
4433,9211凱基台南,208.0,0,8000
4434,9211凱基台南,208.5,1000,0
4435,9212凱基東港,200.5,0,1000
4436,9212凱基東港,201.5,0,501
4437,9212凱基東港,202.0,0,1000
4438,9212凱基東港,204.0,1000,1000
4439,9212凱基東港,204.5,0,200
4440,9212凱基東港,205.0,5000,0
4441,9212凱基東港,205.5,0,1000
4442,9212凱基東港,207.5,0,5000
4443,9212凱基東港,208.0,0,2000
4444,9215凱基高美,199.0,1000,0
4445,9215凱基高美,199.5,0,1000
4446,9215凱基高美,202.0,0,2000
4447,9215凱基高美,202.5,5000,0
4448,9215凱基高美,203.0,0,300
4449,9215凱基高美,203.5,8,0
4450,9215凱基高美,204.5,1000,4600
4451,9215凱基高美,205.0,2015,1154
4452,9215凱基高美,205.5,1000,0
4453,9215凱基高美,206.0,2000,6000
4454,9215凱基高美,206.5,0,300
4455,9215凱基高美,207.0,1100,2164
4456,9215凱基高美,207.5,1000,0
4457,9215凱基高美,208.0,3000,1000
4458,9215凱基高美,208.5,1000,0
4459,9216凱基信義,200.0,1000,0
4460,9216凱基信義,204.0,10000,1000
4461,9216凱基信義,204.5,1000,0
4462,9216凱基信義,205.5,100,0
4463,9216凱基信義,206.0,1000,0
4464,9216凱基信義,207.5,0,11000
4465,9216凱基信義,208.0,1000,0
4466,9217凱基松山,201.0,0,1000
4467,9217凱基松山,202.5,5000,0
4468,9217凱基松山,203.0,0,2000
4469,9217凱基松山,203.5,0,100
4470,9217凱基松山,204.5,1000,5000
4471,9217凱基松山,205.0,0,10000
4472,9217凱基松山,205.5,25,0
4473,9217凱基松山,207.0,1000,100
4474,9217凱基松山,208.0,1000,1200
4475,9218凱基大直,202.5,0,300
4476,9218凱基大直,205.0,2000,0
4477,9218凱基大直,207.0,0,1000
4478,921C凱基民權,202.5,0,1000
4479,921C凱基民權,203.0,0,1000
4480,921C凱基民權,203.5,1000,1000
4481,921C凱基民權,204.0,1000,3000
4482,921C凱基民權,205.0,1,1190
4483,921C凱基民權,206.0,2450,0
4484,921C凱基民權,206.5,0,80
4485,921C凱基民權,207.0,3200,5150
4486,921E凱基三峽,199.0,1000,0
4487,921E凱基三峽,200.5,1000,11000
4488,921E凱基三峽,201.0,0,2000
4489,921E凱基三峽,202.0,0,1200
4490,921E凱基三峽,202.5,0,2000
4491,921E凱基三峽,203.0,0,2000
4492,921E凱基三峽,204.0,2000,0
4493,921E凱基三峽,204.5,0,1000
4494,921E凱基三峽,205.0,0,1000
4495,921E凱基三峽,205.5,0,1000
4496,921E凱基三峽,206.5,0,2000
4497,921E凱基三峽,207.0,1030,3000
4498,921E凱基三峽,207.5,2000,2000
4499,921E凱基三峽,208.0,0,2000
4500,921G凱基五股,199.5,1000,0
4501,921G凱基五股,200.0,2000,0
4502,921G凱基五股,200.5,0,2000
4503,921G凱基五股,201.5,50,0
4504,921G凱基五股,202.0,1000,0
4505,921G凱基五股,202.5,0,1000
4506,921G凱基五股,203.0,0,3000
4507,921G凱基五股,203.5,0,4000
4508,921G凱基五股,204.0,0,3000
4509,921G凱基五股,204.5,1000,5300
4510,921G凱基五股,205.0,1000,1000
4511,921G凱基五股,205.5,0,1000
4512,921G凱基五股,206.0,0,15
4513,921G凱基五股,207.0,0,1000
4514,921G凱基五股,207.5,1000,0
4515,921J凱基土城,201.0,0,1000
4516,921J凱基土城,202.0,0,1000
4517,921J凱基土城,206.0,1000,0
4518,921J凱基土城,207.0,0,4010
4519,921J凱基土城,208.0,0,5000
4520,921M凱基八德,200.0,2000,0
4521,921M凱基八德,200.5,1000,0
4522,921M凱基八德,203.5,0,1000
4523,921M凱基八德,204.0,0,3000
4524,921M凱基八德,204.5,2000,6000
4525,921M凱基八德,205.0,1000,2000
4526,921M凱基八德,205.5,50,1000
4527,921M凱基八德,206.5,0,1000
4528,921M凱基八德,207.0,2050,4000
4529,921M凱基八德,207.5,1000,0
4530,921M凱基八德,208.0,1000,4000
4531,921S凱基新莊,199.0,0,1000
4532,921S凱基新莊,200.0,1000,0
4533,921S凱基新莊,202.0,1000,0
4534,921S凱基新莊,203.0,1000,0
4535,921S凱基新莊,204.0,0,1000
4536,921S凱基新莊,204.5,1000,1000
4537,921S凱基新莊,205.0,0,2000
4538,921S凱基新莊,205.5,50,0
4539,921S凱基新莊,206.0,100,1000
4540,921S凱基新莊,207.0,200,2000
4541,921S凱基新莊,208.0,0,1000
4542,921Y凱基東勢,202.5,1000,0
4543,921Y凱基東勢,203.0,1000,0
4544,921Y凱基東勢,205.0,0,2050
4545,921Y凱基東勢,206.0,0,1000
4546,921Y凱基東勢,207.0,0,6000
4547,9223凱基豐中,201.5,0,3000
4548,9223凱基豐中,202.0,1000,0
4549,9223凱基豐中,203.0,0,2000
4550,9223凱基豐中,203.5,0,1000
4551,9223凱基豐中,204.0,0,1000
4552,9223凱基豐中,204.5,0,1000
4553,9223凱基豐中,205.0,1000,2000
4554,9223凱基豐中,205.5,1100,1000
4555,9223凱基豐中,206.0,0,2000
4556,9223凱基豐中,206.5,0,1000
4557,9223凱基豐中,207.0,1000,3000
4558,9223凱基豐中,207.5,1000,2000
4559,9223凱基豐中,208.0,0,3000
4560,9225凱基內埔,206.0,1000,8000
4561,9225凱基內埔,206.5,0,50
4562,9225凱基內埔,207.0,1200,0
4563,9225凱基內埔,208.0,0,3000
4564,9226凱基汐止,203.5,3000,1000
4565,9226凱基汐止,204.0,11,1000
4566,9226凱基汐止,204.5,1000,0
4567,9226凱基汐止,205.0,1000,500
4568,9226凱基汐止,206.0,1000,0
4569,9226凱基汐止,207.0,0,14000
4570,9226凱基汐止,207.5,10000,0
4571,9226凱基汐止,208.0,0,1000
4572,9227凱基城中,202.5,0,1000
4573,9227凱基城中,203.0,0,400
4574,9227凱基城中,203.5,50,1000
4575,9227凱基城中,204.5,1000,1000
4576,9227凱基城中,205.0,0,10000
4577,9227凱基城中,205.5,150,2000
4578,9227凱基城中,206.5,100,2000
4579,9227凱基城中,207.0,1000,1000
4580,9227凱基城中,207.5,0,3150
4581,9229凱基中山,200.0,1000,0
4582,9229凱基中山,200.5,20000,0
4583,9229凱基中山,202.0,1000,1000
4584,9229凱基中山,202.5,20000,7000
4585,9229凱基中山,203.5,0,1000
4586,9229凱基中山,204.5,0,1000
4587,9229凱基中山,205.0,11000,5150
4588,9229凱基中山,205.5,200,1140
4589,9229凱基中山,206.0,20000,1000
4590,9229凱基中山,206.5,0,1000
4591,9229凱基中山,207.0,2000,6000
4592,9229凱基中山,207.5,0,2000
4593,9229凱基中山,208.0,0,1000
4594,9229凱基中山,208.5,0,2000
4595,922C凱基屏東,199.5,1000,0
4596,922C凱基屏東,200.5,1000,0
4597,922C凱基屏東,201.5,1000,0
4598,922C凱基屏東,202.5,2000,0
4599,922C凱基屏東,204.0,0,1000
4600,922C凱基屏東,205.5,0,2000
4601,922C凱基屏東,206.0,1000,0
4602,922C凱基屏東,206.5,0,3000
4603,922C凱基屏東,207.0,0,1000
4604,922C凱基屏東,207.5,0,1000
4605,922C凱基屏東,208.0,1000,2200
4606,9231凱基員林,200.0,0,3000
4607,9231凱基員林,203.0,0,1000
4608,9231凱基員林,204.0,0,1100
4609,9231凱基員林,206.0,1000,1000
4610,9231凱基員林,207.5,1000,0
4611,9233凱基長庚,199.0,1000,0
4612,9233凱基長庚,200.0,1000,0
4613,9233凱基長庚,201.0,10000,0
4614,9233凱基長庚,202.0,10000,0
4615,9233凱基長庚,202.5,11000,0
4616,9233凱基長庚,203.0,2000,0
4617,9233凱基長庚,204.0,2079,62000
4618,9233凱基長庚,204.5,21,0
4619,9233凱基長庚,205.0,1000,4000
4620,9233凱基長庚,205.5,0,2005
4621,9233凱基長庚,206.0,1050,1000
4622,9233凱基長庚,206.5,50,0
4623,9233凱基長庚,207.0,0,2200
4624,9233凱基長庚,207.5,1025,1105
4625,9233凱基長庚,208.0,0,1000
4626,9234凱基竹北,200.0,0,2000
4627,9234凱基竹北,201.5,1000,51
4628,9234凱基竹北,202.0,1000,1000
4629,9234凱基竹北,202.5,1000,1000
4630,9234凱基竹北,203.0,1000,0
4631,9234凱基竹北,204.0,1000,1000
4632,9234凱基竹北,205.0,1500,3000
4633,9234凱基竹北,205.5,0,1000
4634,9234凱基竹北,206.0,2000,1000
4635,9234凱基竹北,206.5,200,1000
4636,9234凱基竹北,207.0,0,20000
4637,9234凱基竹北,207.5,0,2000
4638,9234凱基竹北,208.0,0,18100
4639,9234凱基竹北,208.5,1000,0
4640,9235凱基永華,199.5,1000,0
4641,9235凱基永華,201.0,1000,0
4642,9235凱基永華,205.5,0,1000
4643,9235凱基永華,206.0,0,5
4644,9235凱基永華,207.0,3,10000
4645,9235凱基永華,208.0,0,20
4646,9236凱基虎尾,199.0,1000,0
4647,9236凱基虎尾,199.5,0,1000
4648,9236凱基虎尾,202.5,0,1015
4649,9236凱基虎尾,203.5,0,2000
4650,9236凱基虎尾,204.5,0,1000
4651,9236凱基虎尾,206.5,0,700
4652,9236凱基虎尾,207.0,1000,0
4653,9236凱基虎尾,207.5,3000,0
4654,9236凱基虎尾,208.0,3000,0
4655,9237凱基敦北,202.0,0,2000
4656,9237凱基敦北,203.5,150,0
4657,9237凱基敦北,204.0,0,200
4658,9237凱基敦北,204.5,0,1000
4659,9237凱基敦北,205.0,0,1000
4660,9237凱基敦北,206.0,0,1000
4661,9237凱基敦北,206.5,1000,100
4662,9237凱基敦北,207.0,2025,0
4663,9237凱基敦北,207.5,0,1000
4664,9237凱基敦北,209.0,1000,0
4665,9238凱基士林,202.0,0,100
4666,9238凱基士林,202.5,11004,0
4667,9238凱基士林,203.0,10000,0
4668,9238凱基士林,203.5,1000,0
4669,9238凱基士林,204.0,0,7000
4670,9238凱基士林,205.0,1000,42120
4671,9238凱基士林,205.5,0,51000
4672,9238凱基士林,206.0,0,52000
4673,9238凱基士林,206.5,0,28002
4674,9238凱基士林,207.0,0,1000
4675,9238凱基士林,207.5,0,1000
4676,9238凱基士林,208.0,0,2000
4677,9239凱基市政,200.0,100,0
4678,9239凱基市政,201.0,0,1000
4679,9239凱基市政,203.0,2000,0
4680,9239凱基市政,203.5,4000,0
4681,9239凱基市政,204.5,4000,2700
4682,9239凱基市政,205.0,0,7030
4683,9239凱基市政,205.5,0,2000
4684,9239凱基市政,206.5,1000,7000
4685,9239凱基市政,207.0,5,6150
4686,9239凱基市政,207.5,100,1100
4687,9239凱基市政,208.0,200,1000
4688,9239凱基市政,208.5,0,1000
4689,9252凱基嘉義,201.0,0,40
4690,9252凱基嘉義,202.5,0,10
4691,9252凱基嘉義,204.0,0,3000
4692,9252凱基嘉義,204.5,2000,0
4693,9252凱基嘉義,205.5,100,0
4694,9252凱基嘉義,207.0,1000,3000
4695,9252凱基嘉義,207.5,0,10
4696,9254凱基科園,200.0,1000,0
4697,9254凱基科園,201.5,1000,0
4698,9254凱基科園,202.0,0,1000
4699,9254凱基科園,203.0,0,5000
4700,9254凱基科園,204.0,1000,2500
4701,9254凱基科園,204.5,0,1000
4702,9254凱基科園,205.0,1000,0
4703,9254凱基科園,205.5,1200,1000
4704,9254凱基科園,206.0,4000,0
4705,9254凱基科園,206.5,2000,1000
4706,9254凱基科園,207.0,3000,7000
4707,9254凱基科園,207.5,0,2000
4708,9254凱基科園,208.0,1000,0
4709,9255凱基和平,199.0,1000,0
4710,9255凱基和平,200.5,1000,0
4711,9255凱基和平,202.0,1000,1000
4712,9255凱基和平,203.0,1000,2000
4713,9255凱基和平,204.0,0,1000
4714,9255凱基和平,205.0,3000,0
4715,9255凱基和平,205.5,0,1000
4716,9255凱基和平,206.5,1000,1000
4717,9255凱基和平,207.5,1000,0
4718,9255凱基和平,208.0,1000,150
4719,9256凱基南崁,199.5,1000,0
4720,9256凱基南崁,202.5,1000,0
4721,9256凱基南崁,203.0,1000,0
4722,9256凱基南崁,203.5,1000,0
4723,9256凱基南崁,204.0,30,0
4724,9256凱基南崁,204.5,0,1070
4725,9256凱基南崁,205.0,40,4000
4726,9256凱基南崁,205.5,1000,1200
4727,9256凱基南崁,206.0,0,2000
4728,9256凱基南崁,206.5,0,1000
4729,9256凱基南崁,207.0,200,14000
4730,9256凱基南崁,207.5,0,2000
4731,9257凱基林口,201.5,0,170
4732,9257凱基林口,202.0,0,2000
4733,9257凱基林口,202.5,0,1000
4734,9257凱基林口,203.0,0,4000
4735,9257凱基林口,204.5,1000,0
4736,9257凱基林口,205.5,0,3000
4737,9257凱基林口,206.0,0,1000
4738,9257凱基林口,206.5,0,1000
4739,9257凱基林口,207.0,0,1000
4740,9257凱基林口,207.5,0,3000
4741,9257凱基林口,208.5,3000,0
4742,9258凱基羅東,201.5,0,1000
4743,9258凱基羅東,202.0,0,38000
4744,9258凱基羅東,202.5,0,1000
4745,9258凱基羅東,203.5,0,5000
4746,9258凱基羅東,204.0,0,10000
4747,9258凱基羅東,204.5,0,16000
4748,9258凱基羅東,205.0,0,8000
4749,9258凱基羅東,205.5,2000,3000
4750,9258凱基羅東,207.0,0,3000
4751,9258凱基羅東,208.5,0,2000
4752,9266凱基新豐,198.5,0,5000
4753,9266凱基新豐,200.5,0,1000
4754,9266凱基新豐,201.0,0,300
4755,9266凱基新豐,201.5,0,2250
4756,9266凱基新豐,202.5,1000,0
4757,9266凱基新豐,203.5,0,1000
4758,9266凱基新豐,205.0,0,5310
4759,9266凱基新豐,205.5,0,6000
4760,9266凱基新豐,206.0,1050,1010
4761,9266凱基新豐,206.5,1000,0
4762,9266凱基新豐,207.0,3000,32000
4763,9266凱基新豐,207.5,0,1000
4764,9266凱基新豐,208.0,0,2050
4765,9266凱基新豐,208.5,2000,0
4766,9266凱基新豐,209.0,1000,0
4767,9268凱基台北,198.5,4000,0
4768,9268凱基台北,199.0,1000,2000
4769,9268凱基台北,199.5,35000,59000
4770,9268凱基台北,200.0,55000,10000
4771,9268凱基台北,200.5,6000,68000
4772,9268凱基台北,201.0,63100,47000
4773,9268凱基台北,201.5,52000,141000
4774,9268凱基台北,202.0,26000,77000
4775,9268凱基台北,202.5,147000,76000
4776,9268凱基台北,203.0,51000,111000
4777,9268凱基台北,203.5,94000,143000
4778,9268凱基台北,204.0,37000,141000
4779,9268凱基台北,204.5,89000,217100
4780,9268凱基台北,205.0,152000,98000
4781,9268凱基台北,205.5,252000,87000
4782,9268凱基台北,206.0,257000,32000
4783,9268凱基台北,206.5,198000,160000
4784,9268凱基台北,207.0,346000,616000
4785,9268凱基台北,207.5,55000,153200
4786,9268凱基台北,208.0,56000,76000
4787,9268凱基台北,208.5,13000,161000
4788,9272凱基竹科,200.0,4000,0
4789,9272凱基竹科,201.5,0,75
4790,9272凱基竹科,202.0,2000,4075
4791,9272凱基竹科,202.5,1000,2000
4792,9272凱基竹科,203.5,0,1000
4793,9272凱基竹科,204.0,0,1000
4794,9272凱基竹科,204.5,0,4000
4795,9272凱基竹科,205.0,3000,6100
4796,9272凱基竹科,205.5,0,3000
4797,9272凱基竹科,206.0,3000,3000
4798,9272凱基竹科,206.5,6250,3000
4799,9272凱基竹科,207.0,1086,18010
4800,9272凱基竹科,207.5,9000,8000
4801,9272凱基竹科,208.0,0,1000
4802,9272凱基竹科,208.5,0,1000
4803,9273凱基竹東,202.0,0,1000
4804,9273凱基竹東,203.5,0,40
4805,9273凱基竹東,205.0,6000,0
4806,9273凱基竹東,206.5,2000,5000
4807,9273凱基竹東,207.0,1000,1000
4808,9273凱基竹東,207.5,1000,0
4809,9274凱基鳳山,198.0,1000,0
4810,9274凱基鳳山,200.5,0,1000
4811,9274凱基鳳山,201.0,1060,0
4812,9274凱基鳳山,202.0,1000,0
4813,9274凱基鳳山,202.5,1000,1000
4814,9274凱基鳳山,203.0,0,1050
4815,9274凱基鳳山,204.0,1010,2000
4816,9274凱基鳳山,205.0,1000,0
4817,9274凱基鳳山,205.5,100,0
4818,9274凱基鳳山,206.0,0,300
4819,9274凱基鳳山,206.5,0,1000
4820,9274凱基鳳山,207.0,0,3000
4821,9274凱基鳳山,207.5,1000,2000
4822,9274凱基鳳山,208.0,100,1050
4823,9274凱基鳳山,208.5,1000,0
4824,9275凱基三多,201.5,350,0
4825,9275凱基三多,202.5,0,2000
4826,9275凱基三多,203.0,1000,0
4827,9275凱基三多,204.0,0,1000
4828,9275凱基三多,206.0,0,2000
4829,9275凱基三多,206.5,1000,0
4830,9275凱基三多,207.0,0,3000
4831,9275凱基三多,207.5,2000,2000
4832,9275凱基三多,208.0,1000,5000
4833,9276凱基苗栗,203.0,0,2000
4834,9276凱基苗栗,204.0,0,1000
4835,9276凱基苗栗,204.5,0,1000
4836,9276凱基苗栗,205.0,0,1296
4837,9276凱基苗栗,205.5,1000,100
4838,9276凱基苗栗,206.5,0,1000
4839,9276凱基苗栗,207.0,2000,5000
4840,9278凱基永康,200.0,1000,0
4841,9278凱基永康,201.5,0,2000
4842,9278凱基永康,203.0,0,1000
4843,9278凱基永康,204.5,0,10000
4844,9278凱基永康,205.0,0,11000
4845,9278凱基永康,207.0,1000,0
4846,9278凱基永康,207.5,0,1000
4847,9278凱基永康,208.0,0,1700
4848,9278凱基永康,208.5,10000,0
4849,9281凱基斗六,202.5,0,340
4850,9281凱基斗六,207.0,1000,1000
4851,9283凱基北門,202.5,45000,0
4852,9283凱基北門,203.0,75000,200
4853,9283凱基北門,203.5,0,1000
4854,9283凱基北門,205.5,1000,0
4855,9283凱基北門,206.0,1000,2000
4856,9283凱基北門,206.5,0,60000
4857,9283凱基北門,207.0,0,4000
4858,9283凱基北門,207.5,0,5000
4859,9283凱基北門,208.0,0,4000
4860,9285凱基中壢,198.5,0,1000
4861,9285凱基中壢,200.0,2000,1000
4862,9285凱基中壢,200.5,2000,0
4863,9285凱基中壢,201.5,0,3000
4864,9285凱基中壢,202.0,0,2000
4865,9285凱基中壢,202.5,2000,0
4866,9285凱基中壢,203.5,0,1000
4867,9285凱基中壢,204.0,2015,0
4868,9285凱基中壢,204.5,2000,2200
4869,9285凱基中壢,205.0,6000,5000
4870,9285凱基中壢,205.5,0,17000
4871,9285凱基中壢,206.0,175,4000
4872,9285凱基中壢,206.5,1000,3000
4873,9285凱基中壢,207.0,1100,3000
4874,9285凱基中壢,207.5,1000,0
4875,9285凱基中壢,208.0,1120,2125
4876,9285凱基中壢,208.5,3000,0
4877,9287凱基內湖,202.0,1000,1300
4878,9287凱基內湖,203.0,0,238
4879,9287凱基內湖,203.5,0,1000
4880,9287凱基內湖,204.0,1000,0
4881,9287凱基內湖,204.5,0,1000
4882,9287凱基內湖,206.0,0,1000
4883,9287凱基內湖,206.5,1000,0
4884,9287凱基內湖,207.0,3000,0
4885,9287凱基內湖,208.0,0,2040
4886,9288凱基埔墘,200.5,0,7
4887,9288凱基埔墘,202.0,3000,5
4888,9288凱基埔墘,203.0,1000,0
4889,9288凱基埔墘,203.5,0,1000
4890,9288凱基埔墘,204.0,100,0
4891,9288凱基埔墘,205.5,1000,0
4892,9288凱基埔墘,206.0,0,3000
4893,9288凱基埔墘,207.0,0,1000
4894,9288凱基埔墘,208.0,1000,0
4895,9289凱基興隆,200.0,3000,0
4896,9289凱基興隆,202.0,0,3000
4897,9289凱基興隆,203.0,2000,1000
4898,9289凱基興隆,205.5,1000,0
4899,9289凱基興隆,206.5,1000,1000
4900,9289凱基興隆,207.5,1000,0
4901,9289凱基興隆,208.0,1000,0
4902,9291凱基大安,200.0,199,0
4903,9291凱基大安,202.0,1000,0
4904,9291凱基大安,203.0,25,0
4905,9291凱基大安,204.5,0,1000
4906,9291凱基大安,205.0,1000,0
4907,9291凱基大安,206.0,0,15000
4908,9291凱基大安,206.5,13000,0
4909,9291凱基大安,207.0,0,2000
4910,9291凱基大安,208.5,1000,0
4911,9296凱基頭份,201.0,1000,1000
4912,9296凱基頭份,202.0,100,0
4913,9296凱基頭份,203.0,0,1000
4914,9296凱基頭份,204.0,0,3000
4915,9296凱基頭份,205.0,0,150
4916,9296凱基頭份,205.5,0,1000
4917,9296凱基頭份,206.0,1000,1000
4918,9296凱基頭份,206.5,1000,0
4919,9296凱基頭份,207.5,1000,1000
4920,9296凱基頭份,208.5,100,0
4921,9297凱基文心,201.0,1000,80
4922,9297凱基文心,202.5,0,1000
4923,9297凱基文心,203.0,0,1000
4924,9297凱基文心,206.5,1000,0
4925,9297凱基文心,207.0,150,0
4926,9297凱基文心,208.0,2000,0
4927,9300華南永昌,198.0,0,4000
4928,9300華南永昌,198.5,0,4000
4929,9300華南永昌,199.0,0,2000
4930,9300華南永昌,200.0,5000,1050
4931,9300華南永昌,201.5,2003,1100
4932,9300華南永昌,202.0,9000,5000
4933,9300華南永昌,202.5,3000,1100
4934,9300華南永昌,203.0,4000,0
4935,9300華南永昌,203.5,3000,2000
4936,9300華南永昌,204.0,3000,1010
4937,9300華南永昌,204.5,5000,6000
4938,9300華南永昌,205.0,7000,6800
4939,9300華南永昌,205.5,7000,10000
4940,9300華南永昌,206.0,3000,6000
4941,9300華南永昌,206.5,5000,18000
4942,9300華南永昌,207.0,8000,9050
4943,9300華南永昌,207.5,1000,6000
4944,9300華南永昌,208.0,1050,6000
4945,9300華南永昌,208.5,3000,0
4946,9302華南台中,198.0,1000,0
4947,9302華南台中,199.5,0,1000
4948,9302華南台中,200.5,0,200
4949,9302華南台中,202.0,0,1000
4950,9302華南台中,202.5,1000,1000
4951,9302華南台中,203.0,100,0
4952,9302華南台中,203.5,10,0
4953,9302華南台中,204.0,0,1000
4954,9302華南台中,204.5,10,1000
4955,9302華南台中,205.0,1010,2000
4956,9302華南台中,205.5,20,16050
4957,9302華南台中,206.0,0,2000
